sampleid,current_occupation,lifetime_occupation,SEX,SEXM,SEXF,AGE,agecat_wmh,age18_34,age35_49,age50_64,age65,educ,educat,ed011,ed12,ed1315,ed16,educ_cat,educ_cat4,marcat,marcoh,marswd,marnev,emp,empw,empst,emph,empr,empoth,occ_LT4,occ_cur4,str,secu,finalp1wt,finalp2wt,hhs,hhincome,income_per_capita,income_wmh,income_cat,income_cat1,income_cat2,income_cat3,income_cat4,mother_occ28,father_occ28,father_educ,mother_educ,higherparent_educ,mother_educ4,father_educ4,higherparent_educ4,mother_educ7,father_educ7,higherparent_educ7,mother_occ4,father_occ4,higherparent_occ4,spouse_lifetime_occupation,spouse_lifetime_occ4,str15
270100029900, , ,0,0,1,75,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,36,1,.933668687522179, ,2,4116,2058,1.45338983050847,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270100030000, , ,1,1,0,74,4,0,0,0,1,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,36,1,.656936294423975, ,2,3240,1620,1.14406779661017,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270100030100, , ,1,1,0,60,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,1,1.11393545576239, ,4,4920,1230,.86864406779661,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100030200,0,14,0,0,1,65,4,0,0,0,1,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0,2,0,16,2,1.01043497365819,.380485546184353,6,5040,840,.593220338983051,2,0,1,0,0,26, , ,3,3,1, ,1,2, ,2,1, ,1, , ,345
270100030300,0,26,0,0,1,76,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,3,0,0,1,0,0,1,0,16,2,1.08737739046531,.385920228468608,2,3600,1800,1.27118644067797,3,0,0,1,0,26,26,4,4,4,1,1,1,2,2,2,1,1,1,26,1,345
270100030400, , ,0,0,1,38,2,0,1,0,0,19,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,16,2,.841840560360242, ,5,4680,936,.661016949152542,2,0,1,0,0, , , , , , , , , , , , , , , , ,345
270100030500,10,10,0,0,1,38,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,3,3,16,1,.967228338628184,2.29981695911394,3,4080,1360,.96045197740113,2,0,1,0,0,25,24,8,6,8,1,2,2,2,4,4,1,2,2,24,2,345
270100030600,0,6,1,1,0,67,4,0,0,0,1,16,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0,4,0,16,2,1.08440478961658,.406035558682383,2,2856,1428,1.00847457627119,3,0,0,1,0,26, , ,2,2,1, ,1,2, ,2,1, ,1,1,4,345
270100030700, , ,0,0,1,36,2,0,1,0,0,20,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.08046834546236, ,3,7560,2520,1.77966101694915,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270100030800, , ,1,1,0,22,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.16629994299909, ,11,4560,414.545454545455,.292758089368259,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100030900, , ,1,1,0,18,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,2,0,1,0,0,0, , ,10,1,1.16629994299909, ,6,4200,700,.494350282485876,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100031000, , ,0,0,1,71,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,10,1,.601162325831575, ,3,3312,1104,.779661016949153,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100031100, , ,1,1,0,52,3,0,0,1,0,18,4,0,0,0,1,7,4,1,1,0,0,5,0,0,0,0,1, , ,10,1,1.26276084054036, ,3,2400,800,.564971751412429,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100031200, , ,1,1,0,49,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.41847290364754, ,6,3600,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100031300, , ,0,0,1,62,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,10,1,.628180857329623, ,5,1680,336,.23728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100031400, , ,0,0,1,18,1,1,0,0,0,12,3,0,0,1,0,6,2,3,0,0,1,2,0,1,0,0,0, , ,10,1,1.16629994299909, ,3,12000,4000,2.82485875706215,4,0,0,0,1, , , , , , , , , , , , , , , , ,339
270100031500,7,7,0,0,1,20,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,4,4,10,1,1.16629994299909,2.08552857003084,6,7200,1200,.847457627118644,2,0,1,0,0,6, , ,18,18,4, ,4,7, ,7,4, ,4,4,4,339
270100031600,24,24,1,1,0,43,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,10,1,1.41847290364754,.684971887867182,7,4080,582.857142857143,.411622276029056,1,1,0,0,0,25,24,8,7,8,1,2,2,3,4,4,1,2,2,11,3,339
270100031800, , ,0,0,1,48,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,10,1,.968199502737148, ,3,4800,1600,1.12994350282486,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270100031900, , ,0,0,1,26,1,1,0,0,0,10,1,1,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0, , ,11,2,1.16629994299909, ,2,1800,900,.635593220338983,2,0,1,0,0, , , , , , , , , , , , , , , , ,340
270100032000, , ,0,0,1,50,3,0,0,1,0,18,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,11,1,.812244603160077, ,2,9600,4800,3.38983050847458,4,0,0,0,1, , , , , , , , , , , , , , , , ,340
270100032100, , ,0,0,1,29,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.16629994299909, ,4,2400,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100032200, , ,0,0,1,25,1,1,0,0,0,11,1,1,0,0,0,6,2,2,0,1,0,3,0,0,1,0,0, , ,11,2,1.16629994299909, ,6,2952,492,.347457627118644,1,1,0,0,0, , , , , , , , , , , , , , , , ,340
270100032300, , ,0,0,1,18,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,2,0,1,0,0,0, , ,11,2,1.16629994299909, ,5,4800,960,.677966101694915,2,0,1,0,0, , , , , , , , , , , , , , , , ,340
270100032400,0,15,0,0,1,56,3,0,0,1,0,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,2,0,10,1,.812244603160077,.35515744615573,1,1524,1524,1.07627118644068,3,0,0,1,0,25,27,4,4,4,1,1,1,2,2,2,1,1,1, , ,339
270100032500, , ,0,0,1,77,4,0,0,0,1,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0, , ,10,1,.601162325831575, ,1,1512,1512,1.06779661016949,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270100032600, , ,0,0,1,42,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,10,1,.968199502737148, ,11,4560,414.545454545455,.292758089368259,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100032700, , ,0,0,1,63,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,10,1,.628180857329623, ,2,4476,2238,1.58050847457627,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270100032800, , ,0,0,1,60,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0, , ,10,1,.628180857329623, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100032900, , ,1,1,0,64,3,0,0,1,0,17,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0, , ,10,1,.776226516685105, ,3,5640,1880,1.32768361581921,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270100033000, , ,1,1,0,31,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,5,0,0,0,0,1, , ,10,1,1.82961338766972, ,3,4200,1400,.988700564971751,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100033100,3,3,0,0,1,47,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,11,1,.968199502737148,.708489638255635,2,32400,16200,11.4406779661017,4,0,0,0,1,3,27,10,12,12,2,2,2,6,5,6,4,1,4,3,4,340
270100033200,0,5,0,0,1,68,4,0,0,0,1,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0,4,0,10,1,.628180857329623,1.30912986631364,1,1548,1548,1.09322033898305,3,0,0,1,0,13,4,15,9,15,2,4,4,4,7,7,2,4,4, , ,339
270100033300, , ,0,0,1,37,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.08046834546236, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100033400,13,13,0,0,1,40,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,36,1,.993839550425286,.315851308314775,5,4800,960,.677966101694915,2,0,1,0,0,21,24,6,6,6,1,1,1,2,2,2,2,2,2,19,2,365
270100033500, , ,1,1,0,38,2,0,1,0,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,36,2,1.32033955811217, ,7,4800,685.714285714286,.484261501210654,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270100034000, , ,0,0,1,46,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,36,2,.764465508856543, ,5,4800,960,.677966101694915,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100034100, , ,1,1,0,48,2,0,1,0,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,36,1,1.93182500211045, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270100034200,18,18,1,1,0,51,3,0,0,1,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,36,1,.989884825570652,.372010026573566,2,7200,3600,2.54237288135593,4,0,0,0,1,27,18, ,10,10,2, ,2,5, ,5,1,2,2, , ,365
270100034300,0,4,0,0,1,60,3,0,0,1,0,17,4,0,0,0,1,7,4,3,0,0,1,4,0,0,0,1,0,4,0,36,1,.666457110285192,1.4443295608627,1,1548,1548,1.09322033898305,3,0,0,1,0,26, ,5,0,5,1,1,1,1,2,2,1, ,1, , ,365
270100034400,0,18,1,1,0,80,4,0,0,0,1,9,1,1,0,0,0,4,2,2,0,1,0,4,0,0,0,1,0,2,0,36,1,.656936294423975,1.11059953102189,1,2400,2400,1.69491525423729,3,0,0,1,0,26,26,3,0,3,1,1,1,1,2,2,1,1,1, , ,365
270100034500,0,11,1,1,0,42,2,0,1,0,0,13,3,0,0,1,0,7,3,2,0,1,0,5,0,0,0,0,1,3,0,10,1,1.41847290364754,.684971887867182,1,8400,8400,5.93220338983051,4,0,0,0,1,13,2,17,10,17,2,4,4,5,7,7,2,4,4, , ,339
270100034600,0,12,0,0,1,49,2,0,1,0,0,11,1,1,0,0,0,6,2,3,0,0,1,5,0,0,0,0,1,2,0,11,2,.968199502737148,.708489638255635,1,0,0,0,1,1,0,0,0,27,14,10,6,10,1,2,2,2,5,5,1,2,2, , ,340
270100034700, , ,1,1,0,37,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.82961338766972, ,5,3600,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270100034800, , ,1,1,0,43,2,0,1,0,0,18,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,11,1,1.41847290364754, ,4,5400,1350,.953389830508475,2,0,1,0,0, , , , , , , , , , , , , , , , ,340
270100034900, , ,1,1,0,75,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,11,1,.571248951673021, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,340
270100035200,0,10,0,0,1,52,3,0,0,1,0,17,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0,3,0,3,1,.754364029739987,.298120494833441,4,24000,6000,4.23728813559322,4,0,0,0,1,26,24,7,7,7,1,1,1,3,3,3,1,2,2,19,2,332
270100035300, , ,1,1,0,33,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,3,2,1.63803916262866, ,3,12000,4000,2.82485875706215,4,0,0,0,1, , , , , , , , , , , , , , , , ,332
270100035400, , ,1,1,0,28,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,6,2,1.27078686283193, ,5,4800,960,.677966101694915,2,0,1,0,0, , , , , , , , , , , , , , , , ,335
270100035600,0,12,0,0,1,64,3,0,0,1,0,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0,2,0,3,2,.666457110285192,.22490740416994,4,7200,1800,1.27118644067797,3,0,0,1,0,26,26,5,3,5,1,1,1,2,2,2,1,1,1, , ,332
270100035800, , ,0,0,1,18,1,1,0,0,0,12,2,0,1,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,3,1,1.09624621265661, ,4,12000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,332
270100035900,7,7,0,0,1,47,2,0,1,0,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0,4,4,3,2,.993839550425286,.315851308314775,3,6000,2000,1.41242937853107,3,0,0,1,0,5,6,16,16,16,4,4,4,7,7,7,4,4,4,4,4,332
270100036100,27,27,0,0,1,52,3,0,0,1,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0,1,1,7,2,.754364029739987,.298120494833441,5,6000,1200,.847457627118644,2,0,1,0,0,25,25,7,1,7,1,1,1,2,3,3,1,1,1, , ,336
270100036500, , ,1,1,0,89,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,3,2,.656936294423975, ,1,2088,2088,1.47457627118644,3,0,0,1,0, , , , , , , , , , , , , , , , ,332
270100036600, , ,0,0,1,18,1,1,0,0,0,10,1,1,0,0,0,5,2,3,0,0,1,2,0,1,0,0,0, , ,3,2,1.09624621265661, ,3,2400,800,.564971751412429,2,0,1,0,0, , , , , , , , , , , , , , , , ,332
270100036800, , ,0,0,1,22,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,3,0,0,1,0,0, , ,22,2,1.17354404202392, ,3,1560,520,.367231638418079,1,1,0,0,0, , , , , , , , , , , , , , , , ,351
270100036900, , ,1,1,0,42,2,0,1,0,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,22,2,1.86607990879854, ,6,4320,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,351
270100037000, , ,0,0,1,62,3,0,0,1,0,17,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0, , ,22,2,1.07109178438692, ,2,3096,1548,1.09322033898305,3,0,0,1,0, , , , , , , , , , , , , , , , ,351
270100037100, , ,0,0,1,73,4,0,0,0,1,19,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0, , ,22,2,.765716679902135, ,3,2520,840,.593220338983051,2,0,1,0,0, , , , , , , , , , , , , , , , ,351
270100037200,3,3,1,1,0,33,1,1,0,0,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0,4,4,18,2,2.30362348989881,1.16228757645598,6,6000,1000,.706214689265537,2,0,1,0,0,12,24,8,11,11,2,2,2,6,4,6,2,2,2, , ,347
270100037300,25,25,0,0,1,52,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,18,2,.628373846840323,.187183304195654,2,3264,1632,1.15254237288136,3,0,0,1,0,26, , ,0,0,1, ,1,1, ,1,1, ,1,19,2,347
270100037400,0,27,0,0,1,65,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0,1,0,18,2,.775118595657777,2.82583265970347,6,6360,1060,.748587570621469,2,0,1,0,0,0,24,2,2,2,1,1,1,2,2,2,0,2,2,19,2,347
270100037500,0,14,0,0,1,48,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,5,0,0,0,0,1,2,0,18,2,.828310979925881,.320173036446035,4,5640,1410,.995762711864407,2,0,1,0,0,13,25,8,3,8,1,2,2,2,4,4,2,1,2,24,2,347
270100037600,0,26,0,0,1,73,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0,1,0,18,2,1.55833353728449,1.05927064218267,2,2976,1488,1.05084745762712,3,0,0,1,0,26, , ,0,0,1, ,1,1, ,1,1, ,1,24,2,347
270100037700,18,18,1,1,0,51,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,2,2,18,2,.725262149428002,1.66784347672156,2,9600,4800,3.38983050847458,4,0,0,0,1,26,24,3,7,7,1,1,1,3,2,3,1,2,2,16,2,347
270100037800, , ,0,0,1,43,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,18,2,.92827954646866, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,347
270100037900, , ,1,1,0,20,1,1,0,0,0,14,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0, , ,18,2,1.45237351392339, ,3,9600,3200,2.25988700564972,4,0,0,0,1, , , , , , , , , , , , , , , , ,347
270100038000, , ,0,0,1,44,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,3,0,0,1,0,0, , ,18,2,.92827954646866, ,5,2880,576,.406779661016949,1,1,0,0,0, , , , , , , , , , , , , , , , ,347
270100038100, , ,1,1,0,42,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,18,2,1.52516146392188, ,6,6360,1060,.748587570621469,2,0,1,0,0, , , , , , , , , , , , , , , , ,347
270100038200, , ,1,1,0,64,3,0,0,1,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,18,2,1.24960708178473, ,2,2844,1422,1.00423728813559,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100038300,23,23,1,1,0,51,3,0,0,1,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,18,2,.725262149428002,.259712434804118,3,3000,1000,.706214689265537,2,0,1,0,0,27,8,12,8,12,2,2,2,4,6,6,1,3,3,2,4,347
270100038400, , ,1,1,0,53,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,18,2,.725262149428002, ,2,3000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100038500, , ,0,0,1,72,4,0,0,0,1,3,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,18,2,1.55833353728449, ,2,3240,1620,1.14406779661017,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100038600, , ,1,1,0,61,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1, , ,18,2,1.24960708178473, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100038700, , ,1,1,0,66,4,0,0,0,1,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0, , ,18,2,1.22912171978826, ,4,4200,1050,.741525423728814,2,0,1,0,0, , , , , , , , , , , , , , , , ,347
270100038800, , ,1,1,0,73,4,0,0,0,1,9,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0, , ,15,2,.599811399256672, ,2,2880,1440,1.01694915254237,3,0,0,1,0, , , , , , , , , , , , , , , , ,344
270100038900, , ,0,0,1,31,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,13,1,1.01210412089894, ,4,4200,1050,.741525423728814,2,0,1,0,0, , , , , , , , , , , , , , , , ,342
270100039000, , ,0,0,1,57,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,13,1,.833071387856489, ,2,8400,4200,2.96610169491525,4,0,0,0,1, , , , , , , , , , , , , , , , ,342
270100039100, , ,0,0,1,72,4,0,0,0,1,5,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0, , ,15,2,.765716679902135, ,2,1920,960,.677966101694915,2,0,1,0,0, , , , , , , , , , , , , , , , ,344
270100039200, , ,1,1,0,39,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,13,1,1.26010798163166, ,4,9240,2310,1.63135593220339,3,0,0,1,0, , , , , , , , , , , , , , , , ,342
270100039300,8,8,1,1,0,23,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,3,3,18,1,1.45237351392339,4.04112633189402,5,9600,1920,1.35593220338983,3,0,0,1,0,11,23,15,14,15,3,4,4,7,7,7,3,2,3,15,2,347
270100039400, , ,0,0,1,65,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,18,1,.775118595657777, ,1,1548,1548,1.09322033898305,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100039500, , ,0,0,1,52,3,0,0,1,0,14,3,0,0,1,0,7,3,2,0,1,0,1,1,0,0,0,0, , ,18,1,.811774826061662, ,2,6960,3480,2.45762711864407,4,0,0,0,1, , , , , , , , , , , , , , , , ,347
270100039600, , ,1,1,0,69,4,0,0,0,1,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,18,1,1.22912171978826, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100039700, , ,0,0,1,45,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,18,2,.92827954646866, ,3,8400,2800,1.9774011299435,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100039800, , ,0,0,1,53,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,18,2,.811774826061662, ,4,5400,1350,.953389830508475,2,0,1,0,0, , , , , , , , , , , , , , , , ,347
270100039900,6,6,0,0,1,33,1,1,0,0,0,16,4,0,0,0,1,7,4,2,0,1,0,1,1,0,0,0,0,4,4,18,2,1.15872656674584,.52497376371117,2,2460,1230,.86864406779661,2,0,1,0,0,12,24,10,6,10,1,2,2,2,5,5,2,2,2, , ,347
270100040000, , ,0,0,1,59,3,0,0,1,0,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0, , ,18,1,.811774826061662, ,1,1548,1548,1.09322033898305,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100040100, , ,1,1,0,50,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,18,2,.725262149428002, ,6,3600,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,347
270100040200,0,19,1,1,0,55,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1,2,0,18,2,1.27232721054446,.479078629420892,2,3096,1548,1.09322033898305,3,0,0,1,0,6,28,10,13,13,3,2,3,7,5,7,4,2,4,23,2,347
270100040300, , ,0,0,1,63,3,0,0,1,0,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0, , ,18,1,.775118595657777, ,1,2064,2064,1.45762711864407,3,0,0,1,0, , , , , , , , , , , , , , , , ,347
270100040400, , ,1,1,0,29,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,18,2,1.45237351392339, ,2,9600,4800,3.38983050847458,4,0,0,0,1, , , , , , , , , , , , , , , , ,347
270100040500,0,5,1,1,0,54,3,0,0,1,0,19,4,0,0,0,1,7,4,3,0,0,1,5,0,0,0,0,1,4,0,18,2,1.27232721054446,3.07658802520946,2,1416,708,.5,1,1,0,0,0,0,27,4,7,7,1,1,1,3,2,3,0,1,1, , ,347
270100040600, , ,1,1,0,66,4,0,0,0,1,22,4,0,0,0,1,7,4,2,0,1,0,1,1,0,0,0,0, , ,18,1,1.22912171978826, ,2,6000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,347
270100040700, , ,0,0,1,71,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,12,2,.587601497999539, ,2,3072,1536,1.08474576271186,3,0,0,1,0, , , , , , , , , , , , , , , , ,341
270100040800, , ,0,0,1,57,3,0,0,1,0,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,12,2,.833071387856489, ,3,5640,1880,1.32768361581921,3,0,0,1,0, , , , , , , , , , , , , , , , ,341
270100040900, , ,0,0,1,48,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,12,2,.914126982350634, ,3,7800,2600,1.8361581920904,3,0,0,1,0, , , , , , , , , , , , , , , , ,341
270100041000, , ,0,0,1,75,4,0,0,0,1,5,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0, , ,12,2,.587601497999539, ,2,2040,1020,.720338983050847,2,0,1,0,0, , , , , , , , , , , , , , , , ,341
270100041100, , ,0,0,1,69,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0, , ,12,1,.709320534390671, ,1,1476,1476,1.04237288135593,3,0,0,1,0, , , , , , , , , , , , , , , , ,341
270100041200, , ,1,1,0,62,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,12,1,.864389861084177, ,2,3000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,341
270100041300, , ,0,0,1,38,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,13,2,1.01210412089894, ,6,9000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,342
270100041400,27,27,0,0,1,24,1,1,0,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,1,1,13,2,1.17576666331564,.377302735378529,3,2400,800,.564971751412429,2,0,1,0,0,27, , ,2,2,1, ,1,2, ,2,1, ,1, , ,342
270100041500, , ,0,0,1,25,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,13,1,1.17576666331564, ,4,9120,2280,1.61016949152542,3,0,0,1,0, , , , , , , , , , , , , , , , ,342
270100041600, , ,1,1,0,54,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1, , ,15,2,2.99905699628336, ,6,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,344
270100041700, , ,1,1,0,53,3,0,0,1,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,15,2,2.99905699628336, ,2,6000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,344
